DATE	type	rarity	vendor	level	name	attributes
2024-03-12	mod	header-he	Haven	40	Alignment Valve	 Firefly<br/>5.9% Skill Haste
2024-03-12	mod	header-he	Haven	40	Decoy Projector Internals	 Decoy<br/>6.0% Duration
2024-03-12	mod	header-offensive	Benitez	40	Offensive System: Dexterity	4.3% Critical Hit Chance 
2024-03-12	mod	header-offensive	Benitez	40	Offensive Protocol: Critical	4.6% Critical Hit Chance 
2024-03-12	mod	header-he	Benitez	40	Terminal Ballistics	 Drone<br/>7.9m Scan Range
2024-03-12	mod	header-he	Benitez	40	Alignment Valve	 Firefly<br/>8.2% Speed
2024-03-12	mod	header-he	Benitez	40	Improved Sticky Payload	 Sticky Bomb<br/>6.3% Damage
2024-03-12	mod	header-offensive	Cassie	40	Offensive System: Firearms	10.8% Critical Hit Damage 
2024-03-12	mod	header-he	Cassie	40	SHD CPU V.2	 Turret<br/>6.4% Skill Haste
2024-03-19	mod	header-offensive	White House	40	Offensive System: Dexterity	4.4% Critical Hit Chance 
2024-03-19	mod	header-he	White House	40	Freedom Package	 Drone<br/>8.2% Health
2024-03-19	mod	header-he	White House	40	Cyclone Magazine	 Turret<br/>4.1% Damage
2024-03-19	mod	header-he	White House	40	Improved Sticky Payload	 Sticky Bomb<br/>6.3% Damage
2024-03-19	mod	header-defensive	Clan	40	Defensive System: Mending	16,346 Armor on Kill 
2024-03-19	mod	header-utility	Clan	40	Utility System: Electronics	10.8% Skill Haste 
2024-03-19	mod	header-offensive	Clan	40	Offensive Protocol: Critical	10.3% Critical Hit Damage 
2024-03-19	mod	header-he	Clan	40	Magnetic Rail	 Turret<br/>4.3% Damage
2024-03-19	mod	header-defensive	The Theater	40	Defensive System: Mending	8.2% Shock Resistance 
2024-03-19	mod	header-he	The Theater	40	RDX Pellet Payload	 Seeker Mine<br/>4.2% Damage
2024-03-19	mod	header-he	The Theater	40	Cementitious Material	 Shield<br/>4.3% Deflector Damage
2024-03-19	mod	header-he	The Theater	40	Alignment Valve	 Firefly<br/>5.9% Skill Haste
2024-03-19	mod	header-he	The Theater	40	Decoy Housing Shell	 Decoy<br/>6.0% Health
2024-03-19	mod	header-utility	The Campus	40	Utility System: Electronics	16.6% Repair Skills 
2024-03-19	mod	header-he	The Campus	40	Ecotoxicology Research	 Chem Launcher<br/>5.9% Radius
2024-03-19	mod	header-he	The Campus	40	Radar Signal Antennas	 Hive<br/>8.6% Revived Armor
2024-03-19	mod	header-he	The Campus	40	Unstable Oscillator	 Pulse<br/>8.9% Radius
2024-03-19	mod	header-he	The Campus	40	Trap Charge Improvement	 Trap<br/>4.2% Duration
2024-03-19	mod	header-utility	Castle	40	Utility System: Electronics	8.3% Skill Duration 
2024-03-19	mod	header-he	Castle	40	Disintegrating Links	 Chem Launcher<br/>6.0% Skill Haste
2024-03-19	mod	header-he	Castle	40	Polycarbonate Housing	 Hive<br/>4.3% Duration
2024-03-19	mod	header-he	Castle	40	Microwave Amplifier	 Pulse<br/>6.4% Cone Size
2024-03-19	mod	header-he	Castle	40	Trap Charge Improvement	 Trap<br/>4.3% Duration
2024-03-19	mod	header-defensive	DZ West	40	Defensive System: Mending	11.0% Protection from Elites 
2024-03-19	mod	header-he	DZ West	40	Sturdy Piston	 Seeker Mine<br/>4.9% Skill Haste
2024-03-19	mod	header-he	DZ West	40	Adaptive Insulation Foam	 Shield<br/>4.2% Shield Health
2024-03-19	mod	header-he	DZ West	40	Hardened Casing	 Firefly<br/>6.0% Skill Haste
2024-03-19	mod	header-he	DZ West	40	Decoy Housing Shell	 Decoy<br/>6.0% Health
2024-03-19	mod	header-offensive	DZ South	40	Offensive System: Firearms	7.3% Headshot Damage 
2024-03-19	mod	header-he	DZ South	40	Graphene Battery	 Drone<br/>6.4% Deflect Duration
2024-03-19	mod	header-he	DZ South	40	Organic Circuits	 Turret<br/>1 Extra Sniper Ammo
2024-03-19	mod	header-he	DZ South	40	Improved Sticky Launcher	 Sticky Bomb<br/>4.1% Skill Haste
2024-03-19	mod	header-utility	DZ East	40	Utility System: Electronics	8.2% Skill Duration 
2024-03-19	mod	header-he	DZ East	40	Chromatics Training	 Chem Launcher<br/>5.9% Heal
2024-03-19	mod	header-he	DZ East	40	Steel Harness	 Hive<br/>4.0% Range
2024-03-19	mod	header-he	DZ East	40	Exploded Blueprint	 Pulse<br/>14.9% Health
2024-03-19	mod	header-he	DZ East	40	Trap Charge Improvement	 Trap<br/>4.2% Duration
2024-03-19	mod	header-defensive	Haven	40	Defensive System: Mending	8.3% Pulse Resistance 
2024-03-19	mod	header-offensive	Haven	40	Offensive Protocol: Critical	7.4% Headshot Damage 
2024-03-19	mod	header-he	Haven	40	Multi-Tool	 Turret<br/>5.9% Skill Haste
2024-03-19	mod	header-he	Haven	40	Steel Harness	 Hive<br/>4 Stim Charges
2024-03-19	mod	header-he	Haven	40	Trap Charge Improvement	 Trap<br/>4.3% Duration
2024-03-19	mod	header-utility	Benitez	40	Utility System: Assist	15.6% Repair Skills 
2024-03-19	mod	header-defensive	Benitez	40	Defensive Protocol: Stamina	8.6% Blind Deaf Resistance 
2024-03-19	mod	header-he	Benitez	40	Carbon Fiber Frame	 Drone<br/>8.3m Scan Range
2024-03-19	mod	header-he	Benitez	40	Guiding System	 Firefly<br/>1 Max Targets
2024-03-19	mod	header-he	Benitez	40	Decoy Housing Shell	 Decoy<br/>6.0% Health
2024-03-19	mod	header-defensive	Cassie	40	Defensive System: Mending	16,346 Armor on Kill 
2024-03-19	mod	header-he	Cassie	40	Carbon Fiber Frame	 Drone<br/>2 Extra Bombs
2024-03-26	mod	header-offensive	White House	40	Offensive System: Firearms	7.2% Headshot Damage 
2024-03-26	mod	header-he	White House	40	Terminal Ballistics	 Drone<br/>8.0m Scan Range
2024-03-26	mod	header-he	White House	40	Ammo Box	 Turret<br/>5.7% Duration
2024-03-26	mod	header-he	White House	40	Improved Sticky Launcher	 Sticky Bomb<br/>6.4% Duration
2024-03-26	mod	header-offensive	Clan	40	Offensive Protocol: Critical	10.6% Critical Hit Damage 
2024-03-26	mod	header-defensive	Clan	40	Defensive Protocol: Resilience	8.7% Blind Deaf Resistance 
2024-03-26	mod	header-he	Clan	40	SHD CPU V.2	 Turret<br/>6.1% Skill Haste
2024-03-26	mod	header-he	Clan	40	Electric Soldering Tool	 Drone<br/>6.7% Duration
2024-03-26	mod	header-defensive	The Theater	40	Defensive Protocol: Resilience	8.2% Shock Resistance 
2024-03-26	mod	header-he	The Theater	40	Mini Electric Motor	 Seeker Mine<br/>4.3% Damage
2024-03-26	mod	header-he	The Theater	40	Dielectric Elastomers	 Shield<br/>4.0 Damage Bonus Per Enemy
2024-03-26	mod	header-he	The Theater	40	Propantriol Adhesive	 Firefly<br/>5.9% Blind Effect Duration
2024-03-26	mod	header-he	The Theater	40	Decoy Housing Shell	 Decoy<br/>6.0% Health
2024-03-26	mod	header-utility	The Campus	40	Utility Protocol: Intensity	8.2% Duration 
2024-03-26	mod	header-he	The Campus	40	Cell Penetrating Peptide	 Chem Launcher<br/>6.1% Heal
2024-03-26	mod	header-he	The Campus	40	Cooling Vents	 Hive<br/>4 Stinger Charges
2024-03-26	mod	header-he	The Campus	40	Silicon Carbide Coil	 Pulse<br/>6.4% Cone Size
2024-03-26	mod	header-he	The Campus	40	Trap Charge Improvement	 Trap<br/>4.3% Duration
2024-03-26	mod	header-utility	Castle	40	Utility System: Assist	10.3% Skill Haste 
2024-03-26	mod	header-he	Castle	40	Disintegrating Links	 Chem Launcher<br/>6.1% Radius
2024-03-26	mod	header-he	Castle	40	Experimental Blend	 Hive<br/>8.3% Revived Armor
2024-03-26	mod	header-he	Castle	40	Heating Mantle	 Pulse<br/>8.8% Effect Duration
2024-03-26	mod	header-he	Castle	40	Trap Charge Improvement	 Trap<br/>4.3% Duration
2024-03-26	mod	header-defensive	DZ West	40	Defensive Protocol: Stamina	8.4% Disrupt Resistance 
2024-03-26	mod	header-he	DZ West	40	Mini Electric Motor	 Seeker Mine<br/>4.3% Radius
2024-03-26	mod	header-he	DZ West	40	Adaptive Insulation Foam	 Shield<br/>4.2% Shield Health
2024-03-26	mod	header-he	DZ West	40	Guiding System	 Firefly<br/>1 Max Targets
2024-03-26	mod	header-he	DZ West	40	Decoy Projector Internals	 Decoy<br/>6.0% Duration
2024-03-26	mod	header-offensive	DZ South	40	Offensive System: Firearms	6.9% Headshot Damage 
2024-03-26	mod	header-he	DZ South	40	Electric Soldering Tool	 Drone<br/>6.4% Deflect Duration
2024-03-26	mod	header-he	DZ South	40	SHD CPU V.2	 Turret<br/>5.9% Duration
2024-03-26	mod	header-he	DZ South	40	Improved Sticky Launcher	 Sticky Bomb<br/>4.2% Skill Haste
2024-03-26	mod	header-utility	DZ East	40	Utility Protocol: Intensity	10.3% Skill Haste 
2024-03-26	mod	header-he	DZ East	40	Ecotoxicology Research	 Chem Launcher<br/>1 Ammo
2024-03-26	mod	header-he	DZ East	40	Swarm Control	 Hive<br/>4.2% Duration
2024-03-26	mod	header-he	DZ East	40	Unstable Oscillator	 Pulse<br/>8.9% Radius
2024-03-26	mod	header-he	DZ East	40	Trap Electronics Upgrade	 Trap<br/>6.1% Shock Radius
2024-03-26	mod	header-offensive	Haven	40	Offensive Protocol: Firearms	7.6% Headshot Damage 
2024-03-26	mod	header-utility	Haven	40	Utility Protocol: Intensity	16.2% Repair Skills 
2024-03-26	mod	header-he	Haven	40	Delivery System Upgrade	 Seeker Mine<br/>4.1% Radius
2024-03-26	mod	header-he	Haven	40	Extra Payload	 Hive<br/>8.4% Stim Efficiency
2024-03-26	mod	header-he	Haven	40	Improved Sticky Launcher	 Sticky Bomb<br/>4.7% Blast Radius
2024-03-26	mod	header-utility	Benitez	40	Utility System: Assist	8.4% Skill Duration 
2024-03-26	mod	header-defensive	Benitez	40	Defensive Protocol: Stamina	8.5% Ensnare Resistance 
2024-03-26	mod	header-he	Benitez	40	Reinforced Rotor Blades	 Drone<br/>8.6% Health
2024-03-26	mod	header-he	Benitez	40	Liquid Nitrogen Cooling System	 Chem Launcher<br/>6.1% Radius
2024-03-26	mod	header-he	Benitez	40	Decoy Housing Shell	 Decoy<br/>6.0% Health
2024-03-26	mod	header-offensive	Cassie	40	Offensive Protocol: Critical	10.6% Critical Hit Damage 
2024-03-26	mod	header-he	Cassie	40	Phosphorus Ingredient	 Seeker Mine<br/>1 Cluster Mines
2024-04-02	mod	header-offensive	White House	40	Offensive Protocol: Critical	7.2% Headshot Damage 
2024-04-02	mod	header-he	White House	40	Gimbal Vibration Damping	 Drone<br/>6.3% Duration
2024-04-02	mod	header-he	White House	40	Organic Circuits	 Turret<br/>5.9% Duration
2024-04-02	mod	header-he	White House	40	Improved Sticky Payload	 Sticky Bomb<br/>6.4% Damage
2024-04-02	mod	header-utility	Clan	40	Utility Protocol: Intensity	16.8% Repair Skills 
2024-04-02	mod	header-he	Clan	40	Liquid Metal Microdroplets	 Shield<br/>4.5% Holstered Regeneration
2024-04-02	mod	header-utility	Clan	40	Utility System: Electronics	10.5% Skill Haste 
2024-04-02	mod	header-he	Clan	40	Guiding System	 Firefly<br/>1 Max Targets
2024-04-02	mod	header-utility	Cassie	40	Utility Protocol: Intensity	16.8% Repair Skills 
2024-04-02	mod	header-he	Cassie	40	Liquid Metal Microdroplets	 Shield<br/>4.5% Holstered Regeneration
2024-04-02	mod	header-defensive	The Theater	40	Defensive System: Mending	8.2% Burn Resistance 
2024-04-02	mod	header-he	The Theater	40	Mini Electric Motor	 Seeker Mine<br/>5.0% Skill Haste
2024-04-02	mod	header-he	The Theater	40	Adaptive Insulation Foam	 Shield<br/>4.3% Shield Health
2024-04-02	mod	header-he	The Theater	40	Hardened Casing	 Firefly<br/>5.9% Skill Haste
2024-04-02	mod	header-he	The Theater	40	Decoy Housing Shell	 Decoy<br/>6.0% Health
2024-04-02	mod	header-utility	The Campus	40	Utility Protocol: Intensity	8.2% Skill Duration 
2024-04-02	mod	header-he	The Campus	40	Hydrocloric Infusion	 Chem Launcher<br/>5.8% Skill Haste
2024-04-02	mod	header-he	The Campus	40	Internal Storage	 Hive<br/>4 Stinger Charges
2024-04-02	mod	header-he	The Campus	40	Heating Mantle	 Pulse<br/>8.8% Effect Duration
2024-04-02	mod	header-he	The Campus	40	Trap Charge Improvement	 Trap<br/>4.1% Duration
2024-04-02	mod	header-utility	Castle	40	Utility System: Electronics	9.9% Skill Haste 
2024-04-02	mod	header-he	Castle	40	Polypropylene Recipe	 Chem Launcher<br/>4.2% Duration
2024-04-02	mod	header-he	Castle	40	Radar Signal Antennas	 Hive<br/>8.4% Revived Armor
2024-04-02	mod	header-he	Castle	40	Distributed Architecture	 Pulse<br/>8.9% Radius
2024-04-02	mod	header-he	Castle	40	Trap Charge Improvement	 Trap<br/>4.3% Duration
2024-04-02	mod	header-defensive	DZ West	40	Defensive Protocol: Stamina	8.3% Shock Resistance 
2024-04-02	mod	header-he	DZ West	40	Larrea Tridentata Infusion	 Seeker Mine<br/>4.1% Damage
2024-04-02	mod	header-he	DZ West	40	Synthetic Mineral Frame	 Shield<br/>4.3% Holstered Regeneration
2024-04-02	mod	header-he	DZ West	40	Micro Conduits	 Firefly<br/>7.9% Speed
2024-04-02	mod	header-he	DZ West	40	Decoy Projector Internals	 Decoy<br/>6.0% Duration
2024-04-02	mod	header-offensive	DZ South	40	Offensive Protocol: Critical	10.1% Critical Hit Damage 
2024-04-02	mod	header-he	DZ South	40	Blitzkrieg Blasting Powder	 Drone<br/>6.4% Duration
2024-04-02	mod	header-he	DZ South	40	Organic Circuits	 Turret<br/>5.9% Duration
2024-04-02	mod	header-he	DZ South	40	Improved Sticky Launcher	 Sticky Bomb<br/>6.2% Duration
2024-04-02	mod	header-utility	DZ East	40	Utility System: Electronics	9.9% Skill Haste 
2024-04-02	mod	header-he	DZ East	40	Slip Fit Tube	 Chem Launcher<br/>13.9% Ensnare Health
2024-04-02	mod	header-he	DZ East	40	Nitroglycerin Mixture	 Hive<br/>4.0% Range
2024-04-02	mod	header-he	DZ East	40	Microwave Amplifier	 Pulse<br/>8.5% Radius
2024-04-02	mod	header-he	DZ East	40	Trap Electronics Upgrade	 Trap<br/>5.8% Duration
2024-04-02	mod	header-defensive	Haven	40	Defensive System: Mending	8.6% Ensnare Resistance 
2024-04-02	mod	header-defensive	Haven	40	Defensive Protocol: Resilience	8.4% Burn Resistance 
2024-04-02	mod	header-he	Haven	40	Magnetic Rail	 Turret<br/>4.2% Damage
2024-04-02	mod	header-he	Haven	40	Super Glue	 Pulse<br/>14.5% Health
2024-04-02	mod	header-he	Haven	40	Decoy Projector Internals	 Decoy<br/>5.5% Duration
2024-04-02	mod	header-offensive	Benitez	40	Offensive System: Firearms	4.5% Critical Hit Chance 
2024-04-02	mod	header-utility	Benitez	40	Utility Protocol: Intensity	8.3% Duration 
2024-04-02	mod	header-he	Benitez	40	Magnetic Rail	 Turret<br/>4.1% Burn Damage
2024-04-02	mod	header-he	Benitez	40	Backpack Battery	 Hive<br/>7.4% Health
2024-04-02	mod	header-he	Benitez	40	Decoy Housing Shell	 Decoy<br/>6.0% Health
2024-04-09	mod	header-offensive	White House	40	Offensive System: Dexterity	10.0% Critical Hit Damage 
2024-04-09	mod	header-he	White House	40	Trauma Analyzer	 Drone<br/>8.3% Health
2024-04-09	mod	header-he	White House	40	Cyclone Magazine	 Turret<br/>4.3.% Burn Damage
2024-04-09	mod	header-he	White House	40	Improved Sticky Launcher	 Sticky Bomb<br/>5.0% Blast Radius
2024-04-09	mod	header-offensive	Clan	40	Offensive System: Firearms	10.5% Critical Hit Damage 
2024-04-09	mod	header-utility	Clan	40	Utility System: Electronics	8.9% Skill Duration 
2024-04-09	mod	header-utility	Clan	40	Utility Protocol: Intensity	10.6% Skill Haste 
2024-04-09	mod	header-he	Clan	40	Explosive Requisition	 Drone<br/>8.6% Health
2024-04-09	mod	header-defensive	The Theater	40	Defensive System: Mending	8.4% Shock Resistance 
2024-04-09	mod	header-he	The Theater	40	Mini Electric Motor	 Seeker Mine<br/>4.9% Skill Haste
2024-04-09	mod	header-he	The Theater	40	Thermoresponsive Polymer	 Shield<br/>4.1% Holstered Regeneration
2024-04-09	mod	header-he	The Theater	40	Tungsten Compound	 Firefly<br/>5.9% Blind Effect Duration
2024-04-09	mod	header-he	The Theater	40	Decoy Housing Shell	 Decoy<br/>6.0% Duration
2024-04-09	mod	header-utility	The Campus	40	Utility System: Assist	10.1% Skill Haste 
2024-04-09	mod	header-he	The Campus	40	Disintegrating Links	 Chem Launcher<br/>5.9% Radius
2024-04-09	mod	header-he	The Campus	40	Polycarbonate Housing	 Hive<br/>4.2% Duration
2024-04-09	mod	header-he	The Campus	40	Unstable Oscillator	 Pulse<br/>8.6% Radius
2024-04-09	mod	header-he	The Campus	40	Trap Electronics Upgrade	 Trap<br/>5.9% Duration
2024-04-09	mod	header-utility	Castle	40	Utility Protocol: Intensity	10.2% Skill Haste 
2024-04-09	mod	header-he	Castle	40	Liquid Nitrogen Cooling System	 Chem Launcher<br/>4.1% Duration
2024-04-09	mod	header-he	Castle	40	Polycarbonate Housing	 Hive<br/>4.2% Duration
2024-04-09	mod	header-he	Castle	40	Exploded Blueprint	 Pulse<br/>14.0% Health
2024-04-09	mod	header-he	Castle	40	Trap Electronics Upgrade	 Trap<br/>5.9% Duration
2024-04-09	mod	header-defensive	DZ West	40	Defensive Protocol: Stamina	8.5% Bleed Resistance 
2024-04-09	mod	header-he	DZ West	40	Sturdy Piston	 Seeker Mine<br/>4.9% Skill Haste
2024-04-09	mod	header-he	DZ West	40	Liquid Metal Microdroplets	 Shield<br/>4.1% Deflector Damage
2024-04-09	mod	header-he	DZ West	40	Tungsten Compound	 Firefly<br/>5.8% Damage
2024-04-09	mod	header-he	DZ West	40	Decoy Projector Internals	 Decoy<br/>6.0% Duration
2024-04-09	mod	header-offensive	DZ South	40	Offensive System: Dexterity	7.3% Headshot Damage 
2024-04-09	mod	header-he	DZ South	40	Reinforced Rotor Blades	 Drone<br/>2 Extra Bombs
2024-04-09	mod	header-he	DZ South	40	Lubrication Gel	 Turret<br/>4.3% Damage
2024-04-09	mod	header-he	DZ South	40	Improved Sticky Launcher	 Sticky Bomb<br/>5.0% Blast Radius
2024-04-09	mod	header-utility	DZ East	40	Utility Protocol: Intensity	15.6% Repair Skills 
2024-04-09	mod	header-he	DZ East	40	Chromatics Training	 Chem Launcher<br/>12.9% Ensnare Health
2024-04-09	mod	header-he	DZ East	40	Polycarbonate Housing	 Hive<br/>7.4% Health
2024-04-09	mod	header-he	DZ East	40	Exploded Blueprint	 Pulse<br/>14.0% Health
2024-04-09	mod	header-he	DZ East	40	Trap Charge Improvement	 Trap<br/>4.2% Duration
2024-04-09	mod	header-utility	Haven	40	Utility System: Electronics	8.4% Skill Duration 
2024-04-09	mod	header-defensive	Haven	40	Defensive Protocol: Resilience	8.3% Bleed Resistance 
2024-04-09	mod	header-he	Haven	40	Magnetic Rail	 Turret<br/>4.1% Burn Damage
2024-04-09	mod	header-he	Haven	40	Polypropylene Recipe	 Chem Launcher<br/>6.1% Radius
2024-04-09	mod	header-he	Haven	40	Trap Charge Improvement	 Trap<br/>4.1% Duration
2024-04-09	mod	header-offensive	Benitez	40	Offensive System: Firearms	7.0% Headshot Damage 
2024-04-09	mod	header-offensive	Benitez	40	Offensive Protocol: Critical	4.4% Critical Hit Chance 
2024-04-09	mod	header-he	Benitez	40	Ammo Box	 Turret<br/>6.0% Duration
2024-04-09	mod	header-he	Benitez	40	Unstable Oscillator	 Pulse<br/>6.3% Cone Size
2024-04-09	mod	header-he	Benitez	40	Decoy Projector Internals	 Decoy<br/>6.0% Duration
2024-04-09	mod	header-offensive	Cassie	40	Offensive System: Firearms	10.5% Critical Hit Damage 
2024-04-09	mod	header-he	Cassie	40	Synthetic Mineral Frame	 Shield<br/>4.5% Holstered Regeneration
2024-04-16	mod	header-offensive	White House	40	Offensive Protocol: Critical	7.6% Headshot Damage 
2024-04-16	mod	header-he	White House	40	Hollow-point Bullets	 Drone<br/>6.4% Armor Repair
2024-04-16	mod	header-he	White House	40	Carbon Fiber Barrel	 Turret<br/>5.9% Skill Haste
2024-04-16	mod	header-he	White House	40	Improved Sticky Payload	 Sticky Bomb<br/>4.9% Blast Radius
2024-04-16	mod	header-defensive	Clan	40	Defensive Protocol: Resilience	17.5% Incoming Repairs 
2024-04-16	mod	header-defensive	Clan	40	Defensive Protocol: Stamina	8.9% Blind Deaf Resistance 
2024-04-16	mod	header-offensive	Clan	40	Offensive System: Firearms	5.0% Critical Hit Chance 
2024-04-16	mod	header-he	Clan	40	Organic Circuits	 Turret<br/>1 Extra Sniper Ammo
2024-04-16	mod	header-defensive	The Theater	40	Defensive Protocol: Stamina	8.3% Disrupt Resistance 
2024-04-16	mod	header-he	The Theater	40	Ball Bearings	 Seeker Mine<br/>1 Cluster Mines
2024-04-16	mod	header-he	The Theater	40	Thermoresponsive Polymer	 Shield<br/>1.0 Damage Bonus Per Enemy
2024-04-16	mod	header-he	The Theater	40	Vac Pack	 Firefly<br/>5.8% Blind Effect Duration
2024-04-16	mod	header-he	The Theater	40	Decoy Housing Shell	 Decoy<br/>5.5% Health
2024-04-16	mod	header-utility	The Campus	40	Utility System: Assist	10.1% Skill Haste 
2024-04-16	mod	header-he	The Campus	40	Pharmacokinetic Enhancer	 Chem Launcher<br/>4.3% Duration
2024-04-16	mod	header-he	The Campus	40	Backpack Battery	 Hive<br/>7.4% Health
2024-04-16	mod	header-he	The Campus	40	Distributed Architecture	 Pulse<br/>6.3% Cone Size
2024-04-16	mod	header-he	The Campus	40	Trap Charge Improvement	 Trap<br/>4.1% Duration
2024-04-16	mod	header-utility	Castle	40	Utility System: Electronics	15.8% Repair Skills 
2024-04-16	mod	header-he	Castle	40	Disintegrating Links	 Chem Launcher<br/>5.8% Radius
2024-04-16	mod	header-he	Castle	40	Steel Harness	 Hive<br/>4 Repair Charges
2024-04-16	mod	header-he	Castle	40	Distributed Architecture	 Pulse<br/>8.6% Radius
2024-04-16	mod	header-he	Castle	40	Trap Charge Improvement	 Trap<br/>4.2% Duration
2024-04-16	mod	header-defensive	DZ West	40	Defensive Protocol: Stamina	8.5% Blind Deaf Resistance 
2024-04-16	mod	header-he	DZ West	40	Delivery System Upgrade	 Seeker Mine<br/>4.3% Damage
2024-04-16	mod	header-he	DZ West	40	Cementitious Material	 Shield<br/>4.2% Active Regeneration
2024-04-16	mod	header-he	DZ West	40	Alignment Valve	 Firefly<br/>5.8% Skill Haste
2024-04-16	mod	header-he	DZ West	40	Decoy Projector Internals	 Decoy<br/>6.0% Duration
2024-04-16	mod	header-offensive	DZ South	40	Offensive System: Dexterity	4.4% Critical Hit Chance 
2024-04-16	mod	header-he	DZ South	40	Hollow-point Bullets	 Drone<br/>6.3% Armor Repair
2024-04-16	mod	header-he	DZ South	40	Cyclone Magazine	 Turret<br/>4.3% Burn Damage
2024-04-16	mod	header-he	DZ South	40	Improved Sticky Launcher	 Sticky Bomb<br/>4.8% Blast Radius
2024-04-16	mod	header-utility	DZ East	40	Utility System: Assist	16.6% Repair Skills 
2024-04-16	mod	header-he	DZ East	40	Ultra-Thin Cartridges	 Chem Launcher<br/>4.2% Duration
2024-04-16	mod	header-he	DZ East	40	Internal Storage	 Hive<br/>4 Stinger Charges
2024-04-16	mod	header-he	DZ East	40	Nickel-Chromium Wire	 Pulse<br/>6.4% Cone Size
2024-04-16	mod	header-he	DZ East	40	Trap Charge Improvement	 Trap<br/>4.2% Duration
2024-04-16	mod	header-offensive	Haven	40	Offensive System: Dexterity	6.9% Headshot Damage 
2024-04-16	mod	header-offensive	Haven	40	Offensive Protocol: Critical	7.6% Headshot Damage 
2024-04-16	mod	header-he	Haven	40	Liquid Metal Microdroplets	 Shield<br/>4.3% Deflector Damage
2024-04-16	mod	header-he	Haven	40	Cell Penetrating Peptide	 Chem Launcher<br/>7.6% Ensnare Duration
2024-04-16	mod	header-he	Haven	40	Improved Sticky Launcher	 Sticky Bomb<br/>5.0% Blast Radius
2024-04-16	mod	header-defensive	Benitez	40	Defensive System: Mending	16,020 Armor on Kill 
2024-04-16	mod	header-utility	Benitez	40	Utility Protocol: Intensity	8.5% Skill Duration 
2024-04-16	mod	header-he	Benitez	40	Ammo Box	 Turret<br/>1 Extra Mortar Ammo
2024-04-16	mod	header-he	Benitez	40	Distributed Architecture	 Pulse<br/>6.3% Cone Size
2024-04-16	mod	header-he	Benitez	40	Decoy Housing Shell	 Decoy<br/>6.0% Health
2024-04-16	mod	header-defensive	Cassie	40	Defensive Protocol: Resilience	17.5% Incoming Repairs 
2024-04-16	mod	header-he	Cassie	40	Swarm Control	 Hive<br/>4.4% Duration
2024-04-23	mod	header-offensive	White House	40	Offensive Protocol: Critical	4.4% Critical Hit Chance 
2024-04-23	mod	header-he	White House	40	Electric Soldering Tool	 Drone<br/>6.4% Duration
2024-04-23	mod	header-he	White House	40	SHD CPU V.2	 Turret<br/>5.9% Skill Haste
2024-04-23	mod	header-he	White House	40	Improved Sticky Payload	 Sticky Bomb<br/>4.9% Blast Radius
2024-04-23	mod	header-utility	Clan	40	Utility Protocol: Intensity	8.6% Skill Duration 
2024-04-23	mod	header-he	Clan	40	Graphene Battery	 Drone<br/>6.6% Deflect Duration
2024-04-23	mod	header-he	Clan	40	Polycarbonate Housing	 Hive<br/>8.0% Health
2024-04-23	mod	header-he	Clan	40	Cooling Vents	 Hive<br/>4.0% Range
2024-04-23	mod	header-defensive	The Theater	40	Defensive Protocol: Resilience	8.2% Pulse Resistance 
2024-04-23	mod	header-he	The Theater	40	Mini Electric Motor	 Seeker Mine<br/>5.0% Skill Haste
2024-04-23	mod	header-he	The Theater	40	Magnetostrictive Material	 Shield<br/>4.1% Deflector Damage
2024-04-23	mod	header-he	The Theater	40	Vac Pack	 Firefly<br/>5.7% Blind Effect Duration
2024-04-23	mod	header-he	The Theater	40	Decoy Housing Shell	 Decoy<br/>6.0% Health
2024-04-23	mod	header-utility	The Campus	40	Utility System: Electronics	8.5% Skill Duration 
2024-04-23	mod	header-he	The Campus	40	Chromatics Training	 Chem Launcher<br/>6.5% Burn Strength
2024-04-23	mod	header-he	The Campus	40	Extra Payload	 Hive<br/>4.5% Healing
2024-04-23	mod	header-he	The Campus	40	Atmospheric Analyzer	 Pulse<br/>14.7% Health
2024-04-23	mod	header-he	The Campus	40	Trap Electronics Upgrade	 Trap<br/>5.7% Duration
2024-04-23	mod	header-utility	Castle	40	Utility System: Electronics	10.0% Skill Haste 
2024-04-23	mod	header-he	Castle	40	Imbued Metal String	 Chem Launcher<br/>5.9% Heal
2024-04-23	mod	header-he	Castle	40	Radar Signal Antennas	 Hive<br/>4.1% Damage
2024-04-23	mod	header-he	Castle	40	Distributed Architecture	 Pulse<br/>8.9% Radius
2024-04-23	mod	header-he	Castle	40	Trap Electronics Upgrade	 Trap<br/>6.1% Shock Radius
2024-04-23	mod	header-defensive	DZ West	40	Defensive System: Mending	8.4% Pulse Resistance 
2024-04-23	mod	header-he	DZ West	40	Larrea Tridentata Infusion	 Seeker Mine<br/>5.0% Skill Haste
2024-04-23	mod	header-he	DZ West	40	Weaved Aramid Fiber	 Shield<br/>4.0 Damage Bonus Per Enemy
2024-04-23	mod	header-he	DZ West	40	Microfiller Resin	 Firefly<br/>1 Max Targets
2024-04-23	mod	header-he	DZ West	40	Decoy Housing Shell	 Decoy<br/>6.0% Health
2024-04-23	mod	header-offensive	DZ South	40	Offensive System: Firearms	10.3% Critical Hit Damage 
2024-04-23	mod	header-he	DZ South	40	Terminal Ballistics	 Drone<br/>8.2% Health
2024-04-23	mod	header-he	DZ South	40	Carbon Fiber Barrel	 Turret<br/>5.9% Duration
